Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,84.58000183105469,83.22000122070312,84.19000244140625,84.05999755859375,645100.0,70.16162109375
2017-01-04,85.62000274658203,84.1500015258789,84.23999786376953,85.27999877929688,684800.0,71.179931640625
2017-01-05,85.95999908447266,84.25,84.87999725341797,85.19999694824219,921500.0,71.11314392089844
2017-01-06,85.44999694824219,84.62000274658203,85.0,84.80000305175781,786500.0,70.779296875
2017-01-09,84.94999694824219,83.94999694824219,84.91000366210938,84.01000213623047,334300.0,70.11991882324219
2017-01-10,83.83000183105469,82.68000030517578,83.83000183105469,82.69000244140625,650800.0,69.01815795898438
2017-01-11,82.9800033569336,82.0199966430664,82.80999755859375,82.22000122070312,435900.0,68.62586975097656
2017-01-12,82.38999938964844,81.0199966430664,82.16999816894531,82.08000183105469,894600.0,68.50899505615234
2017-01-13,82.72000122070312,81.83000183105469,82.0,81.95999908447266,494000.0,68.40885925292969
2017-01-17,83.0,81.5,82.19999694824219,82.58999633789062,406300.0,68.93468475341797
2017-01-18,83.36000061035156,82.33000183105469,82.69000244140625,82.87999725341797,308000.0,69.1767349243164
2017-01-19,82.8499984741211,81.93000030517578,82.41999816894531,82.58999633789062,453800.0,68.93468475341797
2017-01-20,83.91999816894531,82.30999755859375,82.45999908447266,82.9800033569336,616500.0,69.26022338867188
2017-01-23,83.0,82.16000366210938,82.54000091552734,82.8499984741211,602800.0,69.15170288085938
2017-01-24,83.5199966430664,82.56999969482422,82.97000122070312,83.23999786376953,439300.0,69.47721099853516
2017-01-25,83.2699966430664,82.5,82.91999816894531,82.87999725341797,326700.0,69.1767349243164
2017-01-26,83.54000091552734,82.5999984741211,83.02999877929688,83.27999877929688,467400.0,69.51061248779297
2017-01-27,83.55999755859375,82.26000213623047,83.47000122070312,82.81999969482422,441000.0,69.12667083740234
2017-01-30,83.13999938964844,82.05999755859375,82.58999633789062,82.29000091552734,425900.0,68.68429565429688
2017-01-31,84.04000091552734,82.19000244140625,82.58000183105469,83.56999969482422,673700.0,69.75265502929688
2017-02-01,83.75,81.45999908447266,83.12999725341797,81.56999969482422,752100.0,68.08332824707031
2017-02-02,84.22000122070312,81.73999786376953,81.91999816894531,84.01000213623047,696600.0,70.11991882324219
2017-02-03,84.88999938964844,83.37000274658203,84.88999938964844,83.66999816894531,451500.0,69.83612060546875
