Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,79.8499984741211,78.11000061035156,78.11000061035156,79.80000305175781,1750000.0,67.18733215332031
2017-01-04,81.55000305175781,79.6500015258789,79.6500015258789,80.94000244140625,1881600.0,68.14714050292969
2017-01-05,84.19000244140625,79.30999755859375,80.6500015258789,83.70999908447266,3326700.0,70.47935485839844
2017-01-06,83.88999938964844,81.83000183105469,83.55000305175781,82.87000274658203,2195200.0,69.77208709716797
2017-01-09,83.4000015258789,82.16999816894531,82.98999786376953,82.5999984741211,1331300.0,69.54476928710938
2017-01-10,83.19999694824219,82.5,82.81999969482422,82.86000061035156,982700.0,69.76368713378906
2017-01-11,82.9800033569336,81.75,82.55000305175781,82.4800033569336,1339000.0,69.44373321533203
2017-01-12,83.91999816894531,81.30999755859375,82.26000213623047,83.44999694824219,1320800.0,70.26043701171875
2017-01-13,83.94000244140625,83.2699966430664,83.6500015258789,83.86000061035156,1155100.0,70.60564422607422
2017-01-17,85.22000122070312,83.55999755859375,83.69999694824219,85.16999816894531,1653900.0,71.70858001708984
2017-01-18,85.3499984741211,84.12000274658203,85.31999969482422,84.55000305175781,1828100.0,71.18657684326172
2017-01-19,85.2699966430664,83.58999633789062,84.91000366210938,83.7699966430664,919000.0,70.52986907958984
2017-01-20,84.70999908447266,83.62999725341797,84.05000305175781,83.98999786376953,950500.0,70.71509552001953
2017-01-23,84.5999984741211,83.62000274658203,84.12999725341797,83.91999816894531,969300.0,70.6561508178711
2017-01-24,85.6500015258789,84.05000305175781,84.05000305175781,85.44999694824219,1131500.0,71.9443130493164
2017-01-25,87.11000061035156,86.0,86.11000061035156,86.76000213623047,1468100.0,73.04727172851562
2017-01-26,82.0999984741211,80.22000122070312,81.12000274658203,81.51000213623047,4222800.0,68.6270751953125
2017-01-27,82.62999725341797,81.38999938964844,81.41999816894531,82.58999633789062,1649500.0,69.53634643554688
2017-01-30,83.4800033569336,81.56999969482422,82.0,83.37000274658203,1336100.0,70.62922668457031
2017-01-31,83.16999816894531,82.01000213623047,82.94000244140625,82.51000213623047,1828300.0,69.90064239501953
